date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:02:58	32961/32961	---M--	200	added ('OK')	image/jpeg	etag:%2280c1-5c1c1b6d7d400%22	https://nouthemes.net/html/mymedi/img/products/038.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/038.jpg	(from https://nouthemes.net/html/mymedi/shopping-cart.html)
02:02:59	72645/72645	---M--	200	added ('OK')	image/jpeg	etag:%2211bc5-5c1c1b6d7d400%22	https://nouthemes.net/html/mymedi/img/products/043.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/043.jpg	(from https://nouthemes.net/html/mymedi/shopping-cart.html)
02:03:00	5089/5089	---M--	200	added ('OK')	image/png	etag:%2213e1-5c1c224840000%22	https://nouthemes.net/html/mymedi/img/AM_mc_vs_ms_ae_UK.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/AM_mc_vs_ms_ae_UK.png	(from https://nouthemes.net/html/mymedi/checkout.html)
02:03:00	576/576	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22240-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/img/icon/bars.svg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/icon/bars.svg	(from https://nouthemes.net/html/mymedi/product-result.html)
02:03:01	641/641	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22281-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/img/icon/gird2.svg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/icon/gird2.svg	(from https://nouthemes.net/html/mymedi/product-result.html)
02:03:02	1420/1420	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2258c-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/img/icon/gird3.svg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/icon/gird3.svg	(from https://nouthemes.net/html/mymedi/product-result.html)
02:03:02	2439/2439	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22987-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/img/icon/gird4.svg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/icon/gird4.svg	(from https://nouthemes.net/html/mymedi/product-result.html)
02:03:03	22000/22000	---M--	200	added ('OK')	image/jpeg	etag:%2255f0-5c1c22b127780%22	https://nouthemes.net/html/mymedi/img/banner-sidebar1.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/banner-sidebar1.jpg	(from https://nouthemes.net/html/mymedi/product-result.html)
02:03:04	44782/44782	---M--	200	added ('OK')	image/jpeg	etag:%22aeee-5c1c1e6a56080%22	https://nouthemes.net/html/mymedi/img/products/026.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/026.jpg	(from https://nouthemes.net/html/mymedi/category-grid.html)
02:03:05	50854/50854	---M--	200	added ('OK')	image/jpeg	etag:%22c6a6-5c1c1b6b94f80%22	https://nouthemes.net/html/mymedi/img/products/027.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/027.jpg	(from https://nouthemes.net/html/mymedi/category-grid.html)
02:03:05	32655/32655	---M--	200	added ('OK')	image/jpeg	etag:%227f8f-5c1c1f661b280%22	https://nouthemes.net/html/mymedi/img/products/pressure-tab-content.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/pressure-tab-content.jpg	(from https://nouthemes.net/html/mymedi/product1.html)
02:03:05	824/824	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22338-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/img/icon/ribbon.svg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/icon/ribbon.svg	(from https://nouthemes.net/html/mymedi/product1.html)
02:03:06	17911/17911	---M--	200	added ('OK')	image/jpeg	etag:%2245f7-5c1c24621f500%22	https://nouthemes.net/html/mymedi/img/tab-content-img1.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/tab-content-img1.jpg	(from https://nouthemes.net/html/mymedi/product1.html)
02:03:06	17468/17468	---M--	200	added ('OK')	image/jpeg	etag:%22443c-5c1c24621f500%22	https://nouthemes.net/html/mymedi/img/tab-content-img2.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/tab-content-img2.jpg	(from https://nouthemes.net/html/mymedi/product1.html)
02:03:07	55802/55802	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jan%202024%2021:03:06%20GMT	https://nouthemes.net/html/mymedi/img/avatar/avatar-review.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/avatar/avatar-review.jpg	(from https://nouthemes.net/html/mymedi/product1.html)
02:03:07	55802/55802	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jan%202024%2021:03:07%20GMT	https://nouthemes.net/html/mymedi/img/avatar/avatar-review2.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/avatar/avatar-review2.jpg	(from https://nouthemes.net/html/mymedi/product1.html)
02:03:09	55802/55802	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jan%202024%2021:03:08%20GMT	https://nouthemes.net/html/mymedi/img/avatar/avatar-review3.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/avatar/avatar-review3.jpg	(from https://nouthemes.net/html/mymedi/product1.html)
02:03:09	55802/55802	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jan%202024%2021:03:09%20GMT	https://nouthemes.net/html/mymedi/img/avatar/avatar-review4.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/avatar/avatar-review4.jpg	(from https://nouthemes.net/html/mymedi/product1.html)
02:03:10	9055/9055	---M--	200	added ('OK')	image/png	etag:%22235f-5c1c246037080%22	https://nouthemes.net/html/mymedi/img/payment-product.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/payment-product.png	(from https://nouthemes.net/html/mymedi/product1.html)
02:03:10	11005/11005	---M--	200	added ('OK')	image/jpeg	etag:%222afd-5c1c22b30fc00%22	https://nouthemes.net/html/mymedi/img/blue-white-ribbon-on-pink-box.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/blue-white-ribbon-on-pink-box.jpg	(from https://nouthemes.net/html/mymedi/product1.html)
02:03:10	16945/16945	---M--	200	added ('OK')	image/jpeg	etag:%224231-5c1c246037080%22	https://nouthemes.net/html/mymedi/img/related-bg.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/related-bg.jpg	(from https://nouthemes.net/html/mymedi/product1.html)
02:03:12	781/781	---MCZ	200	added ('OK')	text/css	etag:W/%2230d-5c1f6fa5bf780%22	https://nouthemes.net/html/mymedi/css/home-2.css	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/css/home-2.css	(from https://nouthemes.net/html/mymedi/home2.html)
02:03:12	55449/55449	---M--	200	added ('OK')	image/jpeg	etag:%22d899-5c1c123801a00%22	https://nouthemes.net/html/mymedi/img/promotion/slide2.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/slide2.jpg	(from https://nouthemes.net/html/mymedi/home2.html)
02:03:13	22157/22157	---M--	200	added ('OK')	image/jpeg	etag:%22568d-5c1c1239e9e80%22	https://nouthemes.net/html/mymedi/img/promotion/slide5.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/slide5.jpg	(from https://nouthemes.net/html/mymedi/home2.html)
02:03:14	316454/316454	---M--	200	added ('OK')	image/jpeg	etag:%224d426-5c1c1239e9e80%22	https://nouthemes.net/html/mymedi/img/promotion/slide8.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/slide8.jpg	(from https://nouthemes.net/html/mymedi/home2.html)
02:03:14	2641/2641	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a51-5bfcabdca3d00%22	https://nouthemes.net/html/mymedi/img/branch/plastercross.svg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/branch/plastercross.svg	(from https://nouthemes.net/html/mymedi/home2.html)
02:03:15	1885/1885	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2275d-5bfcabdca3d00%22	https://nouthemes.net/html/mymedi/img/branch/capsule.svg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/branch/capsule.svg	(from https://nouthemes.net/html/mymedi/home2.html)
02:03:15	1680/1680	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22690-5bfcabdca3d00%22	https://nouthemes.net/html/mymedi/img/branch/dental.svg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/branch/dental.svg	(from https://nouthemes.net/html/mymedi/home2.html)
02:03:16	1006/1006	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223ee-5bfcabdca3d00%22	https://nouthemes.net/html/mymedi/img/branch/thermometer.svg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/branch/thermometer.svg	(from https://nouthemes.net/html/mymedi/home2.html)
02:03:17	1089/1089	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22441-5bfcabdca3d00%22	https://nouthemes.net/html/mymedi/img/branch/heart-healt.svg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/branch/heart-healt.svg	(from https://nouthemes.net/html/mymedi/home2.html)
02:03:17	1344/1344	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22540-5bfcabdca3d00%22	https://nouthemes.net/html/mymedi/img/branch/microscope.svg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/branch/microscope.svg	(from https://nouthemes.net/html/mymedi/home2.html)
02:03:18	784/784	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22310-5bfcabdca3d00%22	https://nouthemes.net/html/mymedi/img/branch/tube.svg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/branch/tube.svg	(from https://nouthemes.net/html/mymedi/home2.html)
02:03:18	39520/39520	---M--	200	added ('OK')	image/png	etag:%229a60-5c1c2347d5b00%22	https://nouthemes.net/html/mymedi/img/girl-face-mask.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/girl-face-mask.png	(from https://nouthemes.net/html/mymedi/home2.html)
02:03:19	18682/18682	---M--	200	added ('OK')	image/jpeg	etag:%2248fa-5c1c10d16cc00%22	https://nouthemes.net/html/mymedi/img/promotion/bg-banner6.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/bg-banner6.jpg	(from https://nouthemes.net/html/mymedi/home2.html)
02:03:20	8672/8672	---M--	200	added ('OK')	image/jpeg	etag:%2221e0-5c1c10d16cc00%22	https://nouthemes.net/html/mymedi/img/promotion/bg-banner7.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/bg-banner7.jpg	(from https://nouthemes.net/html/mymedi/home2.html)
02:03:21	19360/19360	---M--	200	added ('OK')	image/jpeg	etag:%224ba0-5c1c112b11f80%22	https://nouthemes.net/html/mymedi/img/promotion/bg-banner8.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/bg-banner8.jpg	(from https://nouthemes.net/html/mymedi/home2.html)
02:03:21	4862/4862	---MCZ	200	added ('OK')	text/css	etag:W/%2212fe-5c1f6fa5bf780%22	https://nouthemes.net/html/mymedi/css/home-3.css	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/css/home-3.css	(from https://nouthemes.net/html/mymedi/home3.html)
02:03:23	70815/70815	---M--	200	added ('OK')	image/jpeg	etag:%221149f-5c1c1182cee80%22	https://nouthemes.net/html/mymedi/img/promotion/bg-slide3-home3.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/bg-slide3-home3.jpg	(from https://nouthemes.net/html/mymedi/home3.html)
02:03:24	78711/78711	---M--	200	added ('OK')	image/jpeg	etag:%2213377-5c1c10cf84780%22	https://nouthemes.net/html/mymedi/img/promotion/banner-bg-12.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/banner-bg-12.jpg	(from https://nouthemes.net/html/mymedi/home3.html)
02:03:25	371/371	---M--	200	added ('OK')	image/png	etag:%22173-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/img/icon/tooth-brush-icon.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/icon/tooth-brush-icon.png	(from https://nouthemes.net/html/mymedi/home3.html)
02:03:26	349/349	---M--	200	added ('OK')	image/png	etag:%2215d-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/img/icon/dashboard-icon.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/icon/dashboard-icon.png	(from https://nouthemes.net/html/mymedi/home3.html)
02:03:27	2311/2311	---MCZ	200	added ('OK')	text/css	etag:W/%22907-5c1f6fa5bf780%22	https://nouthemes.net/html/mymedi/css/home-4.css	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/css/home-4.css	(from https://nouthemes.net/html/mymedi/home4.html)
02:03:28	26189/26189	---M--	200	added ('OK')	image/jpeg	etag:%22664d-5c1c1184b7300%22	https://nouthemes.net/html/mymedi/img/promotion/home4-banner-4.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/home4-banner-4.jpg	(from https://nouthemes.net/html/mymedi/home4.html)
02:03:29	27068/27068	---M--	200	added ('OK')	image/jpeg	etag:%2269bc-5c1c1182cee80%22	https://nouthemes.net/html/mymedi/img/promotion/bg.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/bg.jpg	(from https://nouthemes.net/html/mymedi/home4.html)
02:03:31	47834/47834	---M--	200	added ('OK')	image/jpeg	etag:%22bada-5c1c10cf84780%22	https://nouthemes.net/html/mymedi/img/promotion/anti-virus-bg.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/anti-virus-bg.jpg	(from https://nouthemes.net/html/mymedi/home4.html)
02:03:32	51668/51668	---M--	200	added ('OK')	image/jpeg	etag:%22c9d4-5c1c10cf84780%22	https://nouthemes.net/html/mymedi/img/promotion/bg-banner-detal.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/bg-banner-detal.jpg	(from https://nouthemes.net/html/mymedi/home4.html)
02:03:33	2387/2387	---MCZ	200	added ('OK')	text/css	etag:W/%22953-5c1f6fa5bf780%22	https://nouthemes.net/html/mymedi/css/home-5.css	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/css/home-5.css	(from https://nouthemes.net/html/mymedi/home5.html)
02:03:33	16366/16366	---M--	200	added ('OK')	image/jpeg	etag:%223fee-5c1c112b11f80%22	https://nouthemes.net/html/mymedi/img/promotion/bg-banner13.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/bg-banner13.jpg	(from https://nouthemes.net/html/mymedi/home5.html)
02:03:33	14634/14634	---M--	200	added ('OK')	image/jpeg	etag:%22392a-5c1c112b11f80%22	https://nouthemes.net/html/mymedi/img/promotion/bg-banner14.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/bg-banner14.jpg	(from https://nouthemes.net/html/mymedi/home5.html)
02:03:34	7772/7772	---M--	200	added ('OK')	image/png	etag:%221e5c-5c1c1a608d980%22	https://nouthemes.net/html/mymedi/img/promotion/sugarlevel-cat.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/sugarlevel-cat.png	(from https://nouthemes.net/html/mymedi/home5.html)
02:03:34	21634/21634	---M--	200	added ('OK')	image/jpeg	etag:%225482-5c1c112b11f80%22	https://nouthemes.net/html/mymedi/img/promotion/bg-banner15.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/bg-banner15.jpg	(from https://nouthemes.net/html/mymedi/home5.html)
02:03:35	19609/19609	---M--	200	added ('OK')	image/jpeg	etag:%224c99-5c1c1182cee80%22	https://nouthemes.net/html/mymedi/img/promotion/blood-pressure.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/blood-pressure.jpg	(from https://nouthemes.net/html/mymedi/home5.html)
02:03:35	22734/22734	---M--	200	added ('OK')	image/jpeg	etag:%2258ce-5c1c10cf84780%22	https://nouthemes.net/html/mymedi/img/promotion/bg-banner-dental.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/bg-banner-dental.jpg	(from https://nouthemes.net/html/mymedi/home5.html)
02:03:36	4840/4840	---MCZ	200	added ('OK')	text/css	etag:W/%2212e8-5c1f6fa5bf780%22	https://nouthemes.net/html/mymedi/css/home-6.css	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/css/home-6.css	(from https://nouthemes.net/html/mymedi/home6.html)
02:03:37	40274/40274	---M--	200	added ('OK')	image/jpeg	etag:%229d52-5c1c123801a00%22	https://nouthemes.net/html/mymedi/img/promotion/home6-bg.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/home6-bg.jpg	(from https://nouthemes.net/html/mymedi/home6.html)
02:03:38	75305/75305	---M--	200	added ('OK')	image/jpeg	etag:%2212629-5c1c123801a00%22	https://nouthemes.net/html/mymedi/img/promotion/home6-bg2.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/home6-bg2.jpg	(from https://nouthemes.net/html/mymedi/home6.html)
02:03:39	61574/61574	---M--	200	added ('OK')	image/jpeg	etag:%22f086-5c1c11cb49980%22	https://nouthemes.net/html/mymedi/img/promotion/home6-bg3.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/home6-bg3.jpg	(from https://nouthemes.net/html/mymedi/home6.html)
02:03:40	23705/23705	---M--	200	added ('OK')	image/jpeg	etag:%225c99-5c1c1182cee80%22	https://nouthemes.net/html/mymedi/img/promotion/face-masks.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/face-masks.jpg	(from https://nouthemes.net/html/mymedi/home6.html)
02:03:41	28969/28969	---M--	200	added ('OK')	image/png	etag:%227129-5c1c11cb49980%22	https://nouthemes.net/html/mymedi/img/promotion/home6-latest-review_280x.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/home6-latest-review_280x.png	(from https://nouthemes.net/html/mymedi/home6.html)
02:03:42	3998/3998	---MCZ	200	added ('OK')	text/css	etag:W/%22f9e-5c1f6fa7a7c00%22	https://nouthemes.net/html/mymedi/css/home-7.css	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/css/home-7.css	(from https://nouthemes.net/html/mymedi/home7.html)
02:03:43	58804/58804	---M--	200	added ('OK')	image/jpeg	etag:%22e5b4-5c1c1239e9e80%22	https://nouthemes.net/html/mymedi/img/promotion/slide7.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/slide7.jpg	(from https://nouthemes.net/html/mymedi/home7.html)
02:03:44	36213/36213	---M--	200	added ('OK')	image/jpeg	etag:%228d75-5c1c2347d5b00%22	https://nouthemes.net/html/mymedi/img/goby-unsplash.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/goby-unsplash.jpg	(from https://nouthemes.net/html/mymedi/home7.html)
02:03:45	332/332	---M--	200	added ('OK')	image/png	etag:%2214c-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/img/icon/certificate-navy.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/icon/certificate-navy.png	(from https://nouthemes.net/html/mymedi/home7.html)
02:03:45	595/595	---M--	200	added ('OK')	image/png	etag:%22253-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/img/icon/dentistry-icon.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/icon/dentistry-icon.png	(from https://nouthemes.net/html/mymedi/home7.html)
02:03:46	314/314	---M--	200	added ('OK')	image/png	etag:%2213a-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/img/icon/toothbrush-icon.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/icon/toothbrush-icon.png	(from https://nouthemes.net/html/mymedi/home7.html)
02:03:50	11341/11341	---M--	200	added ('OK')	image/jpeg	etag:%222c4d-5c1c21ca5d700%22	https://nouthemes.net/html/mymedi/img/about/goby-tD3GaS9ysF4-unsplash-1.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/about/goby-tD3GaS9ysF4-unsplash-1.jpg	(from https://nouthemes.net/html/mymedi/home7.html)
02:03:52	3049/3049	---MCZ	200	added ('OK')	text/css	etag:W/%22be9-5c1f6fa7a7c00%22	https://nouthemes.net/html/mymedi/css/home-8.css	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/css/home-8.css	(from https://nouthemes.net/html/mymedi/home8.html)
02:04:00	3146/3146	---M--	200	added ('OK')	image/png	etag:%22c4a-5c1c22e877a00%22	https://nouthemes.net/html/mymedi/img/christmas-banner-txt.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/christmas-banner-txt.png	(from https://nouthemes.net/html/mymedi/home8.html)
02:04:18	18079/18079	---M--	200	added ('OK')	image/jpeg	etag:%22469f-5c1c22e877a00%22	https://nouthemes.net/html/mymedi/img/christmas-banner-bg.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/christmas-banner-bg.jpg	(from https://nouthemes.net/html/mymedi/home8.html)
02:04:20	3287/3287	---M--	200	added ('OK')	image/png	etag:%22cd7-5c1c22e877a00%22	https://nouthemes.net/html/mymedi/img/christmas-banner-mobile-txt.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/christmas-banner-mobile-txt.png	(from https://nouthemes.net/html/mymedi/home8.html)
02:04:29	22656/22656	---M--	200	added ('OK')	image/jpeg	etag:%225880-5c1c22e877a00%22	https://nouthemes.net/html/mymedi/img/christmas-banner-mobile.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/christmas-banner-mobile.jpg	(from https://nouthemes.net/html/mymedi/home8.html)
02:04:32	758/758	---MCZ	200	added ('OK')	text/css	etag:W/%222f6-5c1f6fa7a7c00%22	https://nouthemes.net/html/mymedi/css/home-9.css	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/css/home-9.css	(from https://nouthemes.net/html/mymedi/home9.html)
02:04:43	326/326	---M--	200	added ('OK')	image/png	etag:%22146-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/img/icon/certificate-1.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/icon/certificate-1.png	(from https://nouthemes.net/html/mymedi/home9.html)
02:04:46	634/634	---M--	200	added ('OK')	image/png	etag:%2227a-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/img/icon/bacteria-1.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/icon/bacteria-1.png	(from https://nouthemes.net/html/mymedi/home9.html)
02:04:48	307867/307867	---M--	200	added ('OK')	image/jpeg	etag:%224b29b-5c1c1239e9e80%22	https://nouthemes.net/html/mymedi/img/promotion/slide9.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/slide9.jpg	(from https://nouthemes.net/html/mymedi/home9.html)
02:04:51	614/614	---M--	200	added ('OK')	image/png	etag:%22266-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/img/icon/anti-virus.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/icon/anti-virus.png	(from https://nouthemes.net/html/mymedi/home9.html)
02:04:51	10521969/10521969	---M--	200	added ('OK')	video/mp4	etag:%22a08d71-5bf1b5a538b00%22	https://nouthemes.net/html/mymedi/img/video.mp4	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/video.mp4	(from https://nouthemes.net/html/mymedi/home7.html)
02:04:53	90885/90885	---M--	200	added ('OK')	image/png	etag:%2216305-5c1c11cb49980%22	https://nouthemes.net/html/mymedi/img/promotion/home9-mask.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/home9-mask.png	(from https://nouthemes.net/html/mymedi/home9.html)
02:04:54	33043/33043	---M--	200	added ('OK')	image/jpeg	etag:%228113-5c1c1184b7300%22	https://nouthemes.net/html/mymedi/img/promotion/goby-unsplash.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/goby-unsplash.jpg	(from https://nouthemes.net/html/mymedi/home9.html)
02:04:55	3114/3114	---M--	200	added ('OK')	image/jpeg	etag:%22c2a-5c1c207aabf00%22	https://nouthemes.net/html/mymedi/img/reviews/testimonial1.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/reviews/testimonial1.jpg	(from https://nouthemes.net/html/mymedi/home9.html)
02:04:56	1626/1626	---M--	200	added ('OK')	image/jpeg	etag:%2265a-5c1c207aabf00%22	https://nouthemes.net/html/mymedi/img/reviews/testimonial2.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/reviews/testimonial2.jpg	(from https://nouthemes.net/html/mymedi/home9.html)
